img_name,mos,comments
f7xcf00gya,5.52391386,y
ib55bibnuh,6.18143749,y
2fg08cb5c6,5.84996843,y
n2habz93gx,5.96747685,y
vqi7hxevgk,6.01628304,y
8jdh3l3yex,6.13327217,y
oayhh8ogzq,5.58377886,y
m8ot909h3e,6.08318853,y
70p0c2b7ap,5.26446056,y
fbjhgsomhy,5.58155394,y
fw04fd27ed,5.54446983,y
x2i7suy57k,6.18312168,y
8z41qbfacy,5.52940941,y
uwr2d6w4z7,5.68126249,y
y3tulgnx1c,5.81231594,y
58gmur14te,5.95542336,y
pant5j2bxx,5.88262081,y
cafw5srmgn,5.06360722,y
moyu9olhx8,5.55610132,y
0fh3sm7d7j,6.03402472,y
skn719lbnz,6.25468826,y
opki3yy6bl,5.87329865,y
o1whtogitb,5.8433075,y
qjinc0szjm,7.07942963,y
cka92zkrbc,5.66105413,y
phxujl8qil,5.71048594,y
efkooifktq,5.77591324,y
9tqhdfxbiy,5.63163805,y
qnbmi3gohe,5.91819954,y
f1iscpktwn,5.90222645,y
4yi69zhxpa,5.57030392,y
9hgqa4c5f5,6.40035915,y
880xl3qwa4,5.77882004,y
5gx7s7tnpm,5.42861748,y
4szsw4i3zg,6.00560713,y
sv4m8k9in0,6.07399845,y
7zc0s3pxhi,5.77836561,y
0b693riaoo,6.0829401,y
736e2m6j7n,6.29556227,y
qvj4gtflzv,6.0553565,y
i5ttphdlcf,5.85383701,y
k46afmll5e,7.05801201,y
cvjjlgpdjr,6.12264633,y
xn7ssrra22,6.38215399,y
avtxlclema,6.369308,y
hkfr6de9ca,5.94571161,y
j518ly4oyi,5.99016094,y
pb3dywos8v,6.31481552,y
wtybktydv9,5.67233801,y
4n9bk8nj51,5.39133501,y
5ue5oztkdn,6.23105097,y
e8tuol9by8,5.61676407,y
h99gnw6ttl,5.34214973,y
a464vfoqnq,5.79852819,y
3s8xm0vg7e,5.58788395,y
g8wyzpgyxn,6.58029461,y
lk0zb3unqi,5.49478626,y
gciirmvt5v,5.86109448,y
s7ybng66mf,6.16381121,y
lspqcflrlx,5.68662977,y
gc99238scm,6.1459794,y
gm19t4mug9,6.20137787,y
gxaj2zeeij,6.08402538,y
s6uiaeypcl,5.91194344,y
jkxtdmdbf4,6.41456223,y
mebe6eb39d,6.3344202,y
awrn08pfmi,6.93024397,y
e2eesctd5k,5.37088823,y
66fdq216iw,5.65794659,y
qu0viitrmn,5.94359541,y
x7rz9a97fz,5.60538244,y
ys57lx4nen,6.38452387,y
47c980gx8m,6.25559473,y
embi02lr09,5.49379349,y
0r9peb5myo,6.00397539,y
1nskqk04fb,5.81342888,y
up33qi8176,5.48635101,y
lxmm6figil,5.48200893,y
qo9j028xfy,6.26113606,y
sdtorb8ds0,5.85982847,y
cccjemovda,5.2760973,y
udj29yq50k,5.64072418,y
9i0mcphemk,5.32682705,y
n8lg8cj4e2,5.9305644,y
zsis896nx7,5.89963245,y
qv6tt55cr4,5.36239862,y
xys5ku03ep,5.81219578,y
jl3ju3rmpu,5.3445468,y
p2hdu1d4aq,6.06612349,y
vpthihsp29,5.41527462,y
tqawga4ud7,5.75440836,y
6fqmbb32z4,5.96900845,y
x5eislzwaj,5.79242897,y
xgiwx2ra51,4.97760296,y
aui6zzegtj,5.86702871,y
p6q85bql9p,5.22992945,y
ywxkazy4i3,6.26449156,y
ojrjfecq28,5.77305412,y
0bfr6xlcjw,5.53293705,y
2ctxiniyxj,5.33257151,y
jqbdspksws,6.06345177,y
jnexch8pbt,5.93958283,y
gfa01f1a2d,6.28831244,y
g1trimzfjv,5.94008875,y
jv0nj964x2,5.54932928,y
1kazqfhgt6,5.89497376,y
27j387m9if,6.11861706,y
o97vdr8w69,5.73942089,y
ly28k5a7f9,5.62531233,y
tzlmunk5fm,5.00835896,y
3f7p07pi16,6.19872141,y
4o3sf2yhgg,6.14282322,y
6vh3o4mdjq,5.89328432,y
gh7qnvenxc,5.64502955,y
15je977ztt,5.64624357,y
vwp0og67kj,6.28846693,y
oervot6k48,5.53882694,y
mqwimcvdim,5.76769114,y
bzhhv6r5ws,5.86201429,y
yrnfwn276r,5.43442011,y
3etcitt03d,5.49018765,y
405jpr00i6,5.95825148,y
8hn0cysdoy,6.07322884,y
yqaha82t34,6.98098326,y
lb3vf8qqel,5.82100868,y
c7jtqahuv9,6.10403967,y
tegmj0y1wu,5.74153376,y
20kgpxjavj,5.77759838,y
c5bza844nq,5.51264381,y
nsch1rinlr,5.3895998,y
p1nkabhro1,6.04146338,y
yisynlfgdd,6.58345747,y
6tjqlblf00,5.95885897,y
o6gp14fnji,5.67263317,y
xqdldrrbub,5.96498871,y
rbilekek5s,5.8227458,y
zzxdd06tni,5.80269337,y
rq9mj3ib71,5.97679472,y
2w3ne4qgiy,5.74495983,y
hc19nezflz,5.6563592,y
redq4gem20,5.35289908,y
wmv8u67cbn,5.62741375,y
vvwo3w7xam,5.61894274,y
jizzh65vl8,6.10712862,y
7xhbxyse5u,5.91284084,y
3m5lkvc470,5.70413303,y
tn8uw9ob0z,6.15450859,y
lnggnobkhj,5.52850962,y
fqwz0ykb0d,6.04100895,y
dhm9ztw6ib,5.51845789,y
ri7jscgu37,6.09532118,y
qwrs6nxfxk,6.46438789,y
wwr5lhmhxz,6.20646763,y
60wiwdm5v2,4.80092526,y
34nmqeqgam,5.85305452,y
n08ohu4myj,5.61314631,y
j607yrr208,6.40674353,y
swm0i8nv8p,6.1871109,y
htz2thf9sl,5.86000443,y
0qut16cxpk,5.887537,y
81xnl4f7s8,5.89790344,y
lfq8ffv1m7,5.12422943,y
qst5bil8d4,5.32403708,y
agzevcp87w,5.96149206,y
yvhcenlupd,6.09466076,y
cfrfp1ioda,5.7065835,y
l7ta0a6ig2,5.34482575,y
m38593oxb7,5.53490496,y
a33ouiixrl,5.79072857,y
1d8gje2tuk,6.00532246,y
2fc5l0luo5,5.98729086,y
3mijo4b3e2,5.59390497,y
rc9r6vb8jg,5.98401308,y
2ww5xhzv3e,5.32535601,y
0ktpn48a19,5.07243872,y
haqmgb560g,5.29053068,y
pyulkw4z5i,6.31287193,y
xvin45k6qf,6.12025261,y
q67l1xd58p,6.16946363,y
ige1n8zn41,5.73634386,y
c1fn66g8ol,5.79487896,y
dyscacq5zk,5.36757565,y
inx41fkjr3,5.84762573,y
5yeyz0ng9i,5.97796822,y
7t0noyn0a4,6.07457542,y
mn5xrlytho,5.94178581,y
rl1n0mlaaw,6.28319311,y
rlsmwx1nax,5.1857667,y
jumvme6tbz,5.70310164,y
9p88myslof,5.8292284,y
gz3fcfr8dn,5.70279694,y
bjgew6yg8y,5.77736569,y
c0t9poei2r,5.44102669,y
bvmuavn27r,6.00405312,y
xfd5jyawqb,5.84769821,y
vdpgjcfmel,5.76699209,y
9i876yb6oc,6.08764076,y
4ive8zryhq,5.69577265,y
wvvoiww820,5.93889284,y
zyk1yc5lgo,6.3016119,y
hpo3vffbym,5.49647093,y
pylurcfiai,6.17155027,y
cv79hja7xe,6.28852463,y
acezbwhpa2,5.97571373,y
fe4drcdsw5,6.16159725,y
2t7pxlxx28,6.05626249,y
z3udwbact4,5.60593844,y
jwolxwrag4,6.40359688,y
2tnw3lsboo,6.10955572,y
mi5r8iudx4,6.00528097,y
t6y3f6ojr3,5.42274571,y
6zontdo5w0,5.69053221,y
cp1pk7buj9,5.86948586,y
qzu6qql27q,5.74639082,y
fdy1thmwhx,6.66924572,y
8miu5jfx0o,6.30302715,y
4h8tmvloqe,5.44941425,y
grpft8wd9a,6.18257189,y
cgljgr2q48,5.33325148,y
in7yyrslqx,7.1945014,y
uh2ggqsgyt,6.22694922,y
34ks7ramtu,5.17890453,y
mgd72dq888,6.96104145,y
x6e4u0nzrk,5.76445389,y
o7soccthd3,6.2345624,y
r67q08tr2a,5.72424889,y
qvuytejmub,5.41471911,y
j99evhyaai,5.27982903,y
pphyxyy16e,5.59614277,y
ephib1hrt0,5.82638359,y
pq3xrsoei2,5.83588982,y
vqwcf0uxy3,5.70940208,y
8iasvildsq,5.75634718,y
edjs4s7nfg,5.57669926,y
c3eobu9s0g,5.6441946,y
qc1iuyx79i,5.3435421,y
4ytrsy4ico,5.13463497,y
d0zwfggjvn,6.15149975,y
libfnsns8z,5.74823618,y
2jtlfwgx7g,5.86474943,y
az4e3gjo2n,5.31706286,y
4i6073lmwb,5.8675499,y
9sh2otlm0j,5.47086287,y
to8au0egzm,5.52739286,y
wnijk94g9p,6.32339048,y
369pbny4db,5.75030327,y
6ndvh6q5s5,5.63316822,y
orf02lzjiv,5.30370331,y
j4in5a64ti,5.81375456,y
e39ko2wvts,6.07189655,y
cn6o5ywqbs,5.64839888,y
50lbwifkvi,5.82787991,y
2rv3c96o32,5.89483166,y
2kpi1y4ff8,6.00057459,y
xbdbz3e74a,5.53926945,y
lt2caqc55v,5.33472824,y
d787c2e230,5.61736536,y
20zmbtuand,6.09322262,y
k4wogck6ca,5.23067141,y
hii2yk0s99,5.98945999,y
sznbofi783,5.77611446,y
f3q6jvtm94,5.91418743,y
2gxksvq575,6.26828241,y
bb51lw2iol,6.1006546,y
4welp1l8c7,5.78709602,y
njzema5ckj,6.12664843,y
cvmxxov70s,5.58417797,y
hspdvxugg0,5.92853689,y
4cq5y4lgj0,5.7682004,y
vrv4kft320,5.58576107,y
11f6a3besb,5.92285395,y
qllxzh38rg,5.78653765,y
26xmkpabw5,5.50517893,y
4b90eng7en,5.75720596,y
n52n4kct4d,5.51939154,y
5ufua1tznz,5.81584644,y
lehbfcsxxe,6.0794425,y
vjuuue9u5m,6.24449015,y
1nazaou1jf,6.04951906,y
52lx5go56z,7.09842634,y
3d47beikue,5.60010195,y
yeajcwcdd8,5.83702612,y
dm0f8797gl,5.66907597,y
p7d7kp3hbb,5.6726408,y
x6tmlmczyh,5.82555866,y
19uxw5aeet,5.53265381,y
wevirsy03a,5.4948411,y
kll5z4uj46,5.54696751,y
s8j9l9yuy9,6.31866121,y
se83kj9v28,6.24681807,y
awf9s13xvc,5.29839754,y
ysmts32eqo,5.75969219,y
ojo40wimdk,5.47650576,y
w851ayjp84,6.24836397,y
thwo54255n,5.7941246,y
ysdvywsn8w,5.59029388,y
gnwjmog2ep,6.31548691,y
65ccut60w7,5.20727396,y
1y5cmy4w3x,5.63177204,y
qvrc8eg1sn,5.37205696,y
73f27o7kyw,5.74799919,y
q4cdshm6py,6.15123129,y
w9xzk76t60,5.50472736,y
napebfjaa4,6.03080797,y
m5u8e5nojl,5.9391489,y
39evegxiv3,5.79586935,y
6cnt4039c1,5.84015656,y
i9o71sjiip,6.06284571,y
9lfsfrxkge,5.71762466,y
idahlety3b,5.89314508,y
wxyqd8j3x0,5.78195524,y
cgd8ena3j5,5.66819382,y
4oxomukj70,6.67739296,y
0tptp75atv,6.04560328,y
gpj0xcdmdo,5.82408571,y
gnyo9minvd,6.01282167,y
5omu5ip5hp,5.38013315,y
e08ahj4kjo,6.06902599,y
6210ihj8r0,5.58032465,y
c2ylfu3k9f,5.35788012,y
hh02c6z4ny,5.92640734,y
t3jxuq4u6j,6.46959496,y
rb5j2qnfxr,5.73172951,y
bknjtqzbjm,5.19257355,y
pxyg2jno40,5.98079062,y
kbokjhljma,5.85140944,y
0qiluq2gq4,5.88062954,y
og09sslgan,5.94535303,y
zxy5ohjk7p,5.73339033,y
gdx9jnirs8,5.55911112,y
1e4fkn89gt,5.88689184,y
2tvxqpu6a2,5.84446335,y
svcns8z52z,5.83581829,y
f36jrdkjkd,6.2432909,y
khqnxxbu5f,6.10302401,y
51pwvdi2ho,5.96704912,y
trrmz16ec8,6.27171516,y
dt30hce36q,5.80294991,y
ppx9m2zdeb,5.67441988,y
ajzlnhvcyn,5.38323975,y
o4yw37zno9,5.57090235,y
fa1a3kvfn9,5.62623787,y
24bs75yof7,5.43647051,y
qkcn1vpcbd,5.74088001,y
125pxnu41e,5.83344078,y
pl53ks0kmq,6.06876993,y
exxulrp2mj,5.70250845,y
lb2js7w5v0,6.31587887,y
w3eb4ypxss,6.0127511,y
m4q6s84woe,5.77776575,y
znofll0jor,5.7071991,y
qsac7g4l5v,5.14234543,y
045jskvw59,5.59283161,y
tgojwu0khb,6.03387165,y
arrzukeknq,6.12925768,y
hb5abftl1t,5.84543896,y
qqvlnpuxbw,5.78268671,y
z337vbvt53,6.4131155,y
310yedjx9l,6.22268486,y
d6a20j69cj,5.66198444,y
oz6vbgryq9,5.76200104,y
k3r0b7t1ri,5.59239483,y
rehe4p8es2,5.55363083,y
w0yh6dz8b8,6.3950963,y
ocs0urzdml,6.01985931,y
0bbf1an78z,6.19725704,y
gp1req13kv,5.85270596,y
1ukmfgndh4,5.66699839,y
3i63z3kspg,5.93255138,y
jgbo9pg7wu,4.89493275,y
2b7svkmh2f,5.61605215,y
hi1bxxme9u,5.98462486,y
c6a9261fv1,5.69010019,y
rtppq1x2jl,6.55751991,y
4zgy5j5za9,6.09594441,y
6uou31k7nb,5.65863514,y
c0924io1in,5.68825769,y
ynagywhhgv,5.11892605,y
mzu0ktuj4t,5.8440342,y
6hkywvgtqi,4.96645927,y
kcf6wmld3o,5.7572031,y
lyouh1os8z,6.08264589,y
s9hh66897w,6.28526354,y
d3q05q66eb,6.1438446,y
ee79t4yuna,5.78231192,y
9hhl4ezlla,6.15003872,y
x3s4txa9vl,6.1879158,y
i5v5272b6z,5.7214365,y
7h9k1zewza,5.41247654,y
efr8j8clsl,5.77198744,y
8aijzse4l0,5.87977886,y
203rnjxz48,5.85611391,y
sws68853j8,5.57306242,y
9ljin316sx,6.02783585,y
3dhaiqfi95,5.0513773,y
noi1tdcgxr,5.73454905,y
865r3rvnhw,5.62559557,y
t0v512ncuy,5.51512051,y
upge1sclav,6.05394125,y
3rrah8uvwi,5.94968128,y
al41syqezb,5.28532696,y
9rhx82n0wb,5.69421864,y
rlp4ugvzy8,5.29421234,y
09dozx6dl7,5.59245968,y
vf7i8c986l,6.08597946,y
yd05qxw2ma,5.56572294,y
wiooev4dbq,5.95937347,y
yy1tlt7x8c,5.62867928,y
4irb6m47fx,5.65518045,y
xlxjrurlzm,5.39369726,y
fne03g8dhf,5.63890505,y
4a5ydfh485,5.72715712,y
76dc2r9p5r,5.72028875,y
pfl1mfr8jo,6.08989,y
lq7c98ikwe,5.81015539,y
l7dye3ajph,5.27667809,y
1yggymebja,5.51189423,y
s2vx7v0l4w,5.94340897,y
g2y6mpxxdy,5.51858759,y
ze1dbex4ny,5.83476353,y
1iz097cbcp,5.41473866,y
15z54d8em7,5.35046578,y
zqkbux95cj,5.78120852,y
s68nd6vns1,6.34582424,y
for5ofw2kg,5.91538525,y
xb5mievwvf,6.04021168,y
68a5gvy8fm,5.37400723,y
rjan4ot9mk,5.43387985,y
ahzwcbhacg,6.12438583,y
whxvv48fdi,6.27677918,y
fms8o2lxfv,6.06181669,y
cu4vp5hcmt,5.98282433,y
0quiaidhzc,5.84756994,y
m4kkl0n24l,5.83118486,y
k1qtint6da,5.39700317,y
twfvdzgauu,5.87966776,y
osx8h4og2f,6.08378696,y
mykwgei30e,6.45715237,y
8o5raaaf84,4.72165012,y
5s9dhy5fkq,5.6085186,y
sotc5eqc8z,5.35445929,y
u70p86sh2t,6.09765148,y
2wwh3yj494,6.27568436,y
2mw25zjlza,5.43468857,y
p9bllvsfpj,5.80240631,y
6ilnk8ngat,6.18944407,y
rdkghyucc9,5.37296629,y
cybctte33s,5.85360193,y
dr1j61l1bd,5.52751064,y
aeavwi84zk,5.94440222,y
uqs6lslozj,6.21319485,y
xmkdblmnpx,5.64337111,y
ouiuw99jhd,5.50233889,y
ga75srnfmy,5.98641539,y
igvxxye549,5.50325203,y
atdmg1fiel,5.92461491,y
uq7acrhfq6,6.06754065,y
4k9j7abdoz,5.63802147,y
94dyfr2zw8,5.66147375,y
wb4m508y8y,6.07304525,y
k36nc5w9f7,5.59069347,y
i0wlp0vm7h,5.77978611,y
xzsd7o8inj,5.61041498,y
k02xqav6d9,5.079988,y
eif1lbrjp9,5.83522463,y
q9v7p9yksi,5.33688211,y
7yqe452xnh,5.98559666,y
z7rsvtmx0g,5.61238384,y
z7xi5u3dj4,5.96926594,y
nd4gco8pao,5.97223091,y
blowr4qd45,5.60087347,y
2mjxb3cy8o,5.97660542,y
4fxztzralu,5.7046237,y
5alby4gm53,5.60107613,y
6z2fpk9k6s,5.50110817,y
sm3ev5mlqn,5.66631222,y
q2u0p70dns,6.08046818,y
zb62ipycz1,5.97275066,y
9066wrdgmv,5.9157691,y
pntsy6w65j,5.79431105,y
ti8716hw4g,5.9094615,y
m8uz9td6qf,5.61549282,y
cbqcvak1ch,5.33689165,y
7r8jfw8yym,6.70220137,y
jmvkqljwgl,5.87891865,y
aen56vq8t8,6.00802136,y
og9xymc4be,5.52760983,y
gsu8whrlmx,4.9362154,y
urd3evnacm,5.87981129,y
7kh8n31pdz,5.93104839,y
uqm4kh8cwf,5.38456202,y
yijykrfqw6,5.45382357,y
acrzbay4ed,5.65672112,y
d14vzxcwyy,5.24522257,y
zryuex85ro,6.19914055,y
arm4fpho8u,5.95721293,y
g2w3abh66d,5.4853015,y
e5mu4njgay,5.80568552,y
2lau77f1zz,5.61996079,y
wpdr4tip5y,6.15222025,y
p5zbjf8fky,5.64028835,y
wsd8j24eo7,5.97640371,y
2o5qu5cpif,5.5724411,y
h7s619irst,4.66122675,y
ibcancwj0e,5.54352617,y
u2dhv5ngcs,5.16103363,y
fw9koets3v,5.33160973,y
mmasv7y47w,5.64557838,y
vv73i70dct,5.26077795,y
r9b626bc26,5.60454464,y
w9phgy6a2a,5.7128644,y
515bm58z6t,5.82744169,y
2eqsxtx9tr,5.5858345,y
j50p52kira,6.05201817,y
bppzhkbwln,5.69878578,y
6e0mnl3ol2,5.76817846,y
up7m22buep,5.95547962,y
mfziwvje38,4.9399457,y
vnsd4upf0h,6.3308835,y
o1e5kxgyn3,5.83940315,y
zbcasdl6bg,5.66938686,y
mhrazjgcdk,5.66332388,y
lylwzx3z87,5.78358746,y
pi8brepk82,6.47473717,y
crdjmpx6n0,6.03893089,y
e0wy2sghua,6.18655777,y
m2pvimn7l9,5.50334835,y
5iyx5u12j6,6.28411102,y
cbc5wof9wv,5.64678955,y
f4wq61i8u6,6.13799143,y
lh10mbwccx,6.18192434,y
kp5ljkv0ir,5.41943312,y
y28yuhq69n,6.31250095,y
ltmi7xb1ir,6.38882542,y
108pfmlrcc,5.66470718,y
z1va3m0c54,5.84367466,y
z153ys4x98,6.09421587,y
69q0ysakzb,5.41709471,y
obkk0h1mar,5.08507919,y
acom05wost,5.88690949,y
jo498olsbd,5.95114708,y
g16vvcy0j0,5.9754386,y
g47c230f1u,6.05919266,y
xsgkivngxy,5.83562088,y
hx3b0nc62z,5.21156216,y
kdo901gix3,6.12213516,y
jspm1lk7u2,5.84881163,y
iwdwgd60c2,6.14977169,y
hz138z0fj5,5.88015556,y
e5tjaessik,5.59190607,y
vkwyxprtrn,5.638659,y
cvqzny0fzz,6.2785182,y
30i9huivzf,6.00151873,y
z4r8a7x8wc,5.76098681,y
vvqlpli33q,5.33946371,y
s1em2cbss7,5.704566,y
ypzm8221ut,5.6844821,y
upsviy7cck,5.4249115,y
9gwj7b2jbt,6.08094406,y
0tweabdli8,5.64299583,y
qtp9e9kuhv,5.66880179,y
dzr87mqlve,5.17534447,y
9697wyrfxu,5.60779238,y
z1n8opw7q6,5.45886612,y
k42pss5zs2,6.16562367,y
h6gcefxom2,5.6959219,y
d1mpera6qo,5.98358774,y
i5slgcb9e8,5.34680843,y
938ths9fgf,5.42805862,y
v0mbmw4jpm,5.45876455,y
fkhxh7p54y,5.89581108,y
tya2mypr5a,5.82825279,y
d3tp8xewox,5.50741482,y
0j3hwa4h1z,5.80692959,y
nvfkvet4ku,6.26873255,y
rmmmfk9atl,5.92664194,y
k368iwziz4,5.77619124,y
v9kyxajn07,5.62279272,y
q0ikvyyoim,5.72344875,y
r51nl66w9z,5.64019394,y
86xzfokik4,6.11867046,y
vyly6t2cyo,5.95222139,y
dgveo8r4nl,6.48093081,y
h7k4ratdvo,6.11515045,y
csark2uz03,5.95867014,y
gmsvbktb3l,5.65921783,y
eiws5bp8dz,5.91182232,y
bq3cw4dp4p,5.50913763,y
oveivgn5tm,5.8383255,y
tl7dtbu1mh,5.68692923,y
tjn77i5emb,5.95035219,y
t7g5bln870,5.81754208,y
wrma3svjpv,5.62331581,y
nj89fbvg9r,6.007967,y
guwsc1vnoe,6.08393526,y
nng2c4e5a8,5.39227772,y
gm79bz38od,5.72019243,y
tv4xvnpksr,5.66247749,y
80gj5bknqn,5.75140476,y
xvt2tqd8h3,5.81135464,y
rkj20mce57,5.24633932,y
fjj9t8o2ow,5.61072159,y
ue1b04yody,5.62595367,y
sago329u23,5.22670507,y
mw0ozidoug,5.85853481,y
m54smd0dqr,5.66740942,y
6hy94buo29,6.12693882,y
2d5a9fepbh,5.62849188,y
9ios90x713,5.39735127,y
1m76oe5a4n,5.49284506,y
pvudd8wql9,5.91653967,y
3kbqho2x83,6.08471584,y
7fk9wqt6cp,5.891644,y
cugtnxjghc,6.25962448,y
uxuiidc0pz,6.18086863,y
86r5jbz9sh,5.86425877,y
r3cjc86j5t,5.43600655,y
6u1iljle46,6.04673624,y
nax0410v9r,5.8939085,y
0uyvkdr77s,6.13241196,y
j2esbef6qf,5.93012619,y
o33gilf1y2,5.614645,y
zrqema800n,5.86611509,y
hv9uva6fsu,5.68941784,y
y9zxrn2zgf,5.66872263,y
tu6dbfu6k6,5.07793951,y
ay534esbsn,5.82435322,y
9benyss1is,5.71656847,y
3fp87voly1,5.85650539,y
95ahacldz7,6.15885449,y
9xyn5ht8pn,5.36417103,y
x8x49pv2vn,6.05464172,y
3emewlwsm2,5.55139256,y
b6fvooibkc,6.2556057,y
el4tdp28xo,6.17367506,y
w2dyz8s51j,5.23167133,y
wvi1kjgax2,5.74469233,y
b7640910e1,5.91810513,y
pgye68p7bl,5.51723146,y
3jaqqnde6y,5.35145807,y
txmx6kakt3,5.56689644,y
v5ty03v9gb,5.78067589,y
c8bizn2bcc,5.4905653,y
wfus1hdfp0,5.84438658,y
qpfg9lij7l,5.66163063,y
kbenyvgtbr,6.34587193,y
nziybjmaww,5.82777262,y
521u2a4ya0,5.29557943,y
w4blqtq00e,5.85810375,y
ztjibdhx3c,4.98212528,y
s8j60tx3d6,5.5888691,y
hwk0lkmmiu,6.43428516,y
5zd0dco2zl,5.45218992,y
u68zh3ugey,6.25505447,y
0qizsyen41,5.58335495,y
zz1fierv9n,6.07390976,y
oyu1xvrkdu,5.53257322,y
9w85yjtub0,6.17283917,y
qc6q5indgm,5.76081085,y
6u1pudk3wc,5.43866873,y
0jsos22r9e,5.27610159,y
35u8g4hjvl,5.96870327,y
rpxng7dxq5,5.69943285,y
98hx5x6z41,5.43731928,y
if29r3fa93,5.81804466,y
kjhu8pqpuw,5.61767721,y
zj905stgs6,5.48316574,y
pbd5jro1t7,6.04111576,y
en0wve8cj2,5.93334818,y
cnew1k0abq,5.41492081,y
vxzmve2zim,5.80554533,y
5vd49opq4n,5.52863979,y
sl5vuqhbkz,5.76038981,y
93hfdr29qc,5.41206121,y
8f60np802i,5.50355959,y
6ofcmp6zej,5.32178593,y
j1pntjxgve,5.52172232,y
zn82e4gvle,5.55750561,y
nfk7r8nymn,5.46286011,y
9wn8tuqvg1,5.97917032,y
zg8l472ga6,5.48763704,y
ffako3unja,5.80120993,y
z2s6n2q1xd,5.56833363,y
6dkxypywqu,5.48519373,y
bvajm1nd8z,5.44203043,y
v8sagxn15w,6.40360451,y
e8v65ilqp8,5.72717142,y
g2qz9oxav3,5.34356022,y
e49s1i063r,5.39137125,y
q9h4rjc6mt,5.44240475,y
kaxfl0yq58,5.79955149,y
19hligitiu,5.48193169,y
5x0vd65wk3,5.61373901,y
e6qxpicn32,5.5158844,y
oq36uo8paw,5.36948443,y
6gwi3iuwcv,5.30315828,y
ikhaudgsja,5.09558439,y
lny5bt0u7a,5.76250267,y
k93eodyoiq,5.93143988,y
v0tbl5ro4x,5.45862436,y
0213074526,5.72721386,y
6u16tojq8b,6.119977,y
0hvm3m0uw1,5.60238123,y
9mthjx0t03,5.28574419,y
3kk8gxbf9p,5.33611727,y
o7fxundmo1,5.35906267,y
e77nfzag62,5.66507864,y
0mw0x8qkd7,5.67367077,y
vitc6ywiic,4.81786585,y
ahctz6o82p,5.78188801,y
j3gvyi9hfu,5.90090799,y
t3zcx6fy41,5.3318634,y
yx8aw3dtz0,5.73587179,y
rjvj0zekdw,5.35229492,y
m77hcy27se,6.7353282,y
ilufw3o0mx,5.66117811,y
bh61r748mx,5.69865084,y
2murn53qm8,4.83369017,y
484r56e646,5.38564396,y
649tz9jpii,5.18255043,y
re7uw99kb1,5.63934994,y
rrm9k7t9k5,5.70469332,y
r62nlqojs7,4.80063295,y
so4ick3qqa,5.55395603,y
gjbjm8pju9,5.47010469,y
1zf5sko5bx,6.06831694,y
97ys0re1vu,5.59115362,y
qiq0tyvrge,5.30706358,y
8kilzxwhk3,5.22075939,y
q0uzln0oqo,6.09976482,y
nts5v5vz6j,5.44325972,y
yv55f5zuld,5.83027268,y
ts5lmjal0b,6.00712395,y
3ta0o12bzs,5.49739409,y
m4ij1f1y67,6.29752159,y
s1nurf0bpl,5.59041977,y
0j82lbevgb,5.42335224,y
vgf80dk4fg,5.62914372,y
rvy74fhsa8,5.56432295,y
m557zwe9jj,6.13618088,y
hoqr6y58ls,5.39024305,y
dkvt7ylnwj,5.53274679,y
vc3xqy1vnu,6.08976317,y
v7dtp15azy,5.81318665,y
2apfu8u5h5,5.60944271,y
pxw0nsxq2h,5.65673208,y
cnysybvn17,5.68079042,y
b7kw5bwe26,6.2741499,y
qgh5hsassy,6.33257532,y
8tt8vqll05,6.09335184,y
zhttnc8xon,5.74224138,y
7lq7fznda4,5.84643459,y
s0ael9tm10,6.04472828,y
5k2po3vf1e,5.00369549,y
d5bs0j8mo7,5.37571001,y
10ktdx1l8z,5.76472998,y
0tsbhlzbw6,5.40729189,y
2t1d7659qe,6.27338743,y
9goaqla43u,5.55300856,y
dss78tdkq6,5.61544371,y
7e6spomacu,5.64690304,y
1edxa83e7e,5.60222006,y
wtemd9p1jn,5.98363876,y
pg5dogptct,5.18989563,y
mpy5tilloe,5.38584471,y
c1ae8xe85s,5.84661627,y
60h99ijlr2,5.14428473,y
3q1ndl7xys,5.06446123,y
ehmt9v6msn,5.36538553,y
7009aww7zp,5.42881537,y
cbtwj7rff0,5.41411829,y
zyjyu4j4yp,5.68051148,y
h6z29jvteq,5.41586685,y
qghdckkqwj,6.07680225,y
f7o0oaolrs,5.96985722,y
o2wv8fwg0v,5.2986536,y
17rkzjtc2s,5.74932098,y
q17f01bla0,5.29250383,y
hs7ozbtug9,5.46672583,y
plwfwgudw3,5.88488007,y
opjjtpifd2,5.50582409,y
3li8r5h4xo,6.09570313,y
6kc5i8r6zo,5.94685268,y
pf0wq8m928,5.90282774,y
mczfk0hzzd,5.82318878,y
d1ck4lxklt,5.40419102,y
s1en079ne2,5.64683199,y
jtihbgieso,5.49943781,y
1g4js9mhns,5.67712212,y
l9vbw850mr,5.43490839,y
af0zlj0iq1,5.45713663,y
tr15q45e7u,5.35120726,y
tcji3yw8qk,5.10585356,y
mz67l5t71o,5.76802826,y
l5mx9e7h0b,5.95617867,y
t9kqv94zq9,6.0726285,y
69x22fyv3s,5.72281551,y
eravy8f61l,6.06825113,y
yoihog9ehp,5.19731236,y
dwl845adad,5.52525997,y
fub1pcn3yi,5.62121868,y
w57eq8nl0o,5.46762037,y
8fmji3716y,6.5627203,y
d0m128xz3x,5.60410261,y
55dojgqe4j,5.3065629,y
go5thtybao,5.66240168,y
sd4ysz445m,5.11373377,y
hrvee7qx2p,5.46915102,y
